CountryName,Date,new_cases
United Kingdom,2021-04-19,2963.0
United Kingdom,2021-04-20,2525.0
United Kingdom,2021-04-21,2396.0
United Kingdom,2021-04-22,2728.0
United Kingdom,2021-04-23,2678.0
United Kingdom,2021-04-24,2061.0
United Kingdom,2021-04-25,1712.0
United Kingdom,2021-04-26,2064.0
United Kingdom,2021-04-27,2686.0
United Kingdom,2021-04-28,2166.0
United Kingdom,2021-04-29,2445.0
United Kingdom,2021-04-30,2381.0
United Kingdom,2021-05-01,1907.0
United Kingdom,2021-05-02,1671.0
United Kingdom,2021-05-03,1649.0
United Kingdom,2021-05-04,1946.0
United Kingdom,2021-05-05,2144.0
United Kingdom,2021-05-06,2613.0
United Kingdom,2021-05-07,2490.0
United Kingdom,2021-05-08,2047.0
United Kingdom,2021-05-09,1771.0
United Kingdom,2021-05-10,2357.0
United Kingdom,2021-05-11,2474.0
United Kingdom,2021-05-12,2285.0
United Kingdom,2021-05-13,2656.0
United Kingdom,2021-05-14,2193.0
United Kingdom,2021-05-15,2027.0
United Kingdom,2021-05-16,1927.0
United Kingdom,2021-05-17,1979.0
United Kingdom,2021-05-18,
United Kingdom,2021-05-19,2135.0
United Kingdom,2021-05-20,2694.0
United Kingdom,2021-05-21,2703.0
United Kingdom,2021-05-22,2523.0
United Kingdom,2021-05-23,2094.0
United Kingdom,2021-05-24,2364.0
United Kingdom,2021-05-25,2411.0
United Kingdom,2021-05-26,2987.0
United Kingdom,2021-05-27,3380.0
United Kingdom,2021-05-28,4028.0
United Kingdom,2021-05-29,3240.0
United Kingdom,2021-05-30,3111.0
United Kingdom,2021-05-31,3284.0
United Kingdom,2021-06-01,3099.0
United Kingdom,2021-06-02,4261.0
United Kingdom,2021-06-03,5179.0
United Kingdom,2021-06-04,6140.0
United Kingdom,2021-06-05,5651.0
United Kingdom,2021-06-06,5224.0
United Kingdom,2021-06-07,5587.0
United Kingdom,2021-06-08,5972.0
United Kingdom,2021-06-09,7316.0
United Kingdom,2021-06-10,7236.0
United Kingdom,2021-06-11,7966.0
United Kingdom,2021-06-12,7556.0
United Kingdom,2021-06-13,7321.0
United Kingdom,2021-06-14,7617.0
United Kingdom,2021-06-15,7588.0
United Kingdom,2021-06-16,8816.0
United Kingdom,2021-06-17,10810.0
United Kingdom,2021-06-18,10274.0
United Kingdom,2021-06-19,10077.0
United Kingdom,2021-06-20,9074.0
United Kingdom,2021-06-21,10474.0
United Kingdom,2021-06-22,11484.0
United Kingdom,2021-06-23,15893.0
United Kingdom,2021-06-24,16721.0
United Kingdom,2021-06-25,15321.0
United Kingdom,2021-06-26,17974.0
United Kingdom,2021-06-27,14649.0
United Kingdom,2021-06-28,22668.0
United Kingdom,2021-06-29,20241.0
United Kingdom,2021-06-30,25645.0
United Kingdom,2021-07-01,27609.0
United Kingdom,2021-07-02,26776.0
United Kingdom,2021-07-03,24516.0
United Kingdom,2021-07-04,23901.0
United Kingdom,2021-07-05,27146.0
United Kingdom,2021-07-06,28421.0
United Kingdom,2021-07-07,32123.0
United Kingdom,2021-07-08,32087.0
United Kingdom,2021-07-09,35342.0
United Kingdom,2021-07-10,31973.0
United Kingdom,2021-07-11,31512.0
United Kingdom,2021-07-12,34135.0
United Kingdom,2021-07-13,36343.0
United Kingdom,2021-07-14,41980.0
United Kingdom,2021-07-15,48097.0
United Kingdom,2021-07-16,51556.0
United Kingdom,2021-07-17,54184.0
United Kingdom,2021-07-18,48030.0
United Kingdom,2021-07-19,39731.0
United Kingdom,2021-07-20,46368.0
United Kingdom,2021-07-21,43711.0
United Kingdom,2021-07-22,39551.0
United Kingdom,2021-07-23,35886.0
United Kingdom,2021-07-24,31471.0
United Kingdom,2021-07-25,28800.0
United Kingdom,2021-07-26,24503.0
United Kingdom,2021-07-27,23330.0
United Kingdom,2021-07-28,25532.0
United Kingdom,2021-07-29,30745.0
United Kingdom,2021-07-30,29303.0
United Kingdom,2021-07-31,25833.0
United Kingdom,2021-08-01,24198.0
United Kingdom,2021-08-02,21762.0
United Kingdom,2021-08-03,21521.0
United Kingdom,2021-08-04,28993.0
United Kingdom,2021-08-05,29894.0
United Kingdom,2021-08-06,31482.0
United Kingdom,2021-08-07,28268.0
United Kingdom,2021-08-08,27141.0
United Kingdom,2021-08-09,24921.0
United Kingdom,2021-08-10,23314.0
United Kingdom,2021-08-11,29304.0
United Kingdom,2021-08-12,32750.0
United Kingdom,2021-08-13,32404.0
United Kingdom,2021-08-14,29206.0
United Kingdom,2021-08-15,26472.0
United Kingdom,2021-08-16,28223.0
United Kingdom,2021-08-17,26659.0
United Kingdom,2021-08-18,33700.0
United Kingdom,2021-08-19,36329.0
United Kingdom,2021-08-20,37024.0
United Kingdom,2021-08-21,31833.0
United Kingdom,2021-08-22,32011.0
United Kingdom,2021-08-23,31720.0
United Kingdom,2021-08-24,30667.0
United Kingdom,2021-08-25,35581.0
United Kingdom,2021-08-26,38002.0
United Kingdom,2021-08-27,37724.0
United Kingdom,2021-08-28,32134.0
United Kingdom,2021-08-29,32963.0
United Kingdom,2021-08-30,26264.0
United Kingdom,2021-08-31,31955.0
United Kingdom,2021-09-01,35529.0
United Kingdom,2021-09-02,37871.0
United Kingdom,2021-09-03,42109.0
United Kingdom,2021-09-04,36690.0
United Kingdom,2021-09-05,36557.0
United Kingdom,2021-09-06,40840.0
United Kingdom,2021-09-07,37231.0
United Kingdom,2021-09-08,38530.0
United Kingdom,2021-09-09,37511.0
United Kingdom,2021-09-10,36774.0
United Kingdom,2021-09-11,28900.0
United Kingdom,2021-09-12,28652.0
United Kingdom,2021-09-13,30320.0
United Kingdom,2021-09-14,26277.0
United Kingdom,2021-09-15,29912.0
United Kingdom,2021-09-16,26349.0
United Kingdom,2021-09-17,32324.0
United Kingdom,2021-09-18,29481.0
United Kingdom,2021-09-19,29026.0
United Kingdom,2021-09-20,35729.0
United Kingdom,2021-09-21,31114.0
United Kingdom,2021-09-22,33592.0
United Kingdom,2021-09-23,35792.0
United Kingdom,2021-09-24,35654.0
United Kingdom,2021-09-25,29783.0
United Kingdom,2021-09-26,33024.0
United Kingdom,2021-09-27,37506.0
United Kingdom,2021-09-28,34553.0
United Kingdom,2021-09-29,35089.0
United Kingdom,2021-09-30,35770.0
United Kingdom,2021-10-01,34626.0
United Kingdom,2021-10-02,29415.0
United Kingdom,2021-10-03,29681.0
United Kingdom,2021-10-04,34271.0
United Kingdom,2021-10-05,33073.0
United Kingdom,2021-10-06,38713.0
United Kingdom,2021-10-07,39757.0
United Kingdom,2021-10-08,34936.0
United Kingdom,2021-10-09,39451.0
United Kingdom,2021-10-10,33631.0
United Kingdom,2021-10-11,39499.0
United Kingdom,2021-10-12,37710.0
United Kingdom,2021-10-13,41502.0
United Kingdom,2021-10-14,44619.0
United Kingdom,2021-10-15,44264.0
United Kingdom,2021-10-16,42871.0
United Kingdom,2021-10-17,44750.0
United Kingdom,2021-10-18,48750.0
United Kingdom,2021-10-19,43377.0
United Kingdom,2021-10-20,48611.0
United Kingdom,2021-10-21,51539.0
United Kingdom,2021-10-22,48803.0
United Kingdom,2021-10-23,45044.0
United Kingdom,2021-10-24,38789.0
United Kingdom,2021-10-25,36165.0
United Kingdom,2021-10-26,43531.0
United Kingdom,2021-10-27,43980.0
United Kingdom,2021-10-28,39074.0
United Kingdom,2021-10-29,43159.0
United Kingdom,2021-10-30,40806.0
United Kingdom,2021-10-31,37753.0
United Kingdom,2021-11-01,39755.0
United Kingdom,2021-11-02,33640.0
United Kingdom,2021-11-03,40875.0
United Kingdom,2021-11-04,36641.0
United Kingdom,2021-11-05,33792.0
United Kingdom,2021-11-06,30266.0
United Kingdom,2021-11-07,29935.0
United Kingdom,2021-11-08,32084.0
United Kingdom,2021-11-09,32878.0
United Kingdom,2021-11-10,39461.0
United Kingdom,2021-11-11,42524.0
United Kingdom,2021-11-12,39058.0
United Kingdom,2021-11-13,37855.0
United Kingdom,2021-11-14,36326.0
United Kingdom,2021-11-15,39393.0
United Kingdom,2021-11-16,36961.0
United Kingdom,2021-11-17,38036.0
United Kingdom,2021-11-18,47034.0
United Kingdom,2021-11-19,44366.0
United Kingdom,2021-11-20,40053.0
United Kingdom,2021-11-21,39703.0
United Kingdom,2021-11-22,44591.0
United Kingdom,2021-11-23,42677.0
United Kingdom,2021-11-24,42788.0
United Kingdom,2021-11-25,46835.0
United Kingdom,2021-11-26,49641.0
United Kingdom,2021-11-27,39774.0
United Kingdom,2021-11-28,36676.0
United Kingdom,2021-11-29,42324.0
United Kingdom,2021-11-30,39920.0
United Kingdom,2021-12-01,47536.0
United Kingdom,2021-12-02,53286.0
United Kingdom,2021-12-03,50833.0
United Kingdom,2021-12-04,41701.0
United Kingdom,2021-12-05,43552.0
United Kingdom,2021-12-06,51022.0
United Kingdom,2021-12-07,45233.0
United Kingdom,2021-12-08,50861.0
United Kingdom,2021-12-09,50220.0
United Kingdom,2021-12-10,58428.0
United Kingdom,2021-12-11,52446.0
United Kingdom,2021-12-12,48268.0
United Kingdom,2021-12-13,54111.0
United Kingdom,2021-12-14,59239.0
United Kingdom,2021-12-15,77915.0
United Kingdom,2021-12-16,87766.0
United Kingdom,2021-12-17,92742.0
United Kingdom,2021-12-18,89281.0
United Kingdom,2021-12-19,82183.0
United Kingdom,2021-12-20,91922.0
United Kingdom,2021-12-21,89249.0
United Kingdom,2021-12-22,105604.0
United Kingdom,2021-12-23,122743.0
United Kingdom,2021-12-24,121736.0
United Kingdom,2021-12-25,122261.0
United Kingdom,2021-12-26,119366.0
United Kingdom,2021-12-27,107771.0
United Kingdom,2021-12-28,138146.0
United Kingdom,2021-12-29,182912.0
United Kingdom,2021-12-30,189062.0
United Kingdom,2021-12-31,190643.0
United Kingdom,2022-01-01,163277.0
United Kingdom,2022-01-02,135514.0
United Kingdom,2022-01-03,188077.0
United Kingdom,2022-01-04,219290.0
United Kingdom,2022-01-05,194494.0
United Kingdom,2022-01-06,180516.0
United Kingdom,2022-01-07,179044.0
United Kingdom,2022-01-08,141355.0
United Kingdom,2022-01-09,141965.0
United Kingdom,2022-01-10,142701.0
United Kingdom,2022-01-11,115834.0
United Kingdom,2022-01-12,130089.0
United Kingdom,2022-01-13,106095.0
United Kingdom,2022-01-14,99009.0
United Kingdom,2022-01-15,81102.0
United Kingdom,2022-01-16,70507.0
United Kingdom,2022-01-17,88430.0
United Kingdom,2022-01-18,94158.0
United Kingdom,2022-01-19,107839.0
United Kingdom,2022-01-20,106902.0
United Kingdom,2022-01-21,96125.0
United Kingdom,2022-01-22,75735.0
United Kingdom,2022-01-23,75128.0
United Kingdom,2022-01-24,94636.0
United Kingdom,2022-01-25,94357.0
United Kingdom,2022-01-26,102094.0
United Kingdom,2022-01-27,96619.0
United Kingdom,2022-01-28,88934.0
United Kingdom,2022-01-29,72557.0
United Kingdom,2022-01-30,62820.0
United Kingdom,2022-01-31,
United Kingdom,2022-02-01,112819.0
United Kingdom,2022-02-02,87334.0
United Kingdom,2022-02-03,93138.0
United Kingdom,2022-02-04,82490.0
United Kingdom,2022-02-05,60487.0
United Kingdom,2022-02-06,53622.0
United Kingdom,2022-02-07,63627.0
United Kingdom,2022-02-08,66508.0
United Kingdom,2022-02-09,67783.0
United Kingdom,2022-02-10,162466.0
United Kingdom,2022-02-11,58691.0
United Kingdom,2022-02-12,45872.0
United Kingdom,2022-02-13,41183.0
United Kingdom,2022-02-14,41399.0
United Kingdom,2022-02-15,46184.0
United Kingdom,2022-02-16,54091.0
United Kingdom,2022-02-17,51725.0
United Kingdom,2022-02-18,47481.0
United Kingdom,2022-02-19,39218.0
United Kingdom,2022-02-20,31010.0
United Kingdom,2022-02-21,38524.0
United Kingdom,2022-02-22,41353.0
United Kingdom,2022-02-23,39838.0
United Kingdom,2022-02-24,38668.0
United Kingdom,2022-02-25,31885.0
United Kingdom,2022-02-26,0.0
United Kingdom,2022-02-27,0.0
United Kingdom,2022-02-28,82113.0
United Kingdom,2022-03-01,99485.0
United Kingdom,2022-03-02,45036.0
United Kingdom,2022-03-03,45683.0
United Kingdom,2022-03-04,44806.0
United Kingdom,2022-03-05,0.0
United Kingdom,2022-03-06,0.0
United Kingdom,2022-03-07,126436.0
United Kingdom,2022-03-08,62407.0
United Kingdom,2022-03-09,68378.0
United Kingdom,2022-03-10,84401.0
United Kingdom,2022-03-11,72858.0
United Kingdom,2022-03-12,0.0
United Kingdom,2022-03-13,0.0
United Kingdom,2022-03-14,170814.0
United Kingdom,2022-03-15,120057.0
United Kingdom,2022-03-16,93576.0
United Kingdom,2022-03-17,90815.0
United Kingdom,2022-03-18,92449.0
United Kingdom,2022-03-19,0.0
United Kingdom,2022-03-20,0.0
United Kingdom,2022-03-21,225992.0
United Kingdom,2022-03-22,95098.0
United Kingdom,2022-03-23,102670.0
United Kingdom,2022-03-24,101048.0
United Kingdom,2022-03-25,77673.0
United Kingdom,2022-03-26,0.0
United Kingdom,2022-03-27,0.0
United Kingdom,2022-03-28,214679.0
United Kingdom,2022-03-29,81280.0
United Kingdom,2022-03-30,88648.0
United Kingdom,2022-03-31,74664.0
United Kingdom,2022-04-01,69689.0
United Kingdom,2022-04-02,0.0
United Kingdom,2022-04-03,0.0
United Kingdom,2022-04-04,142990.0
United Kingdom,2022-04-05,51001.0
United Kingdom,2022-04-06,51462.0
United Kingdom,2022-04-07,47184.0
United Kingdom,2022-04-08,41469.0
United Kingdom,2022-04-09,0.0
United Kingdom,2022-04-10,0.0
United Kingdom,2022-04-11,91309.0
United Kingdom,2022-04-12,38557.0
United Kingdom,2022-04-13,37406.0
United Kingdom,2022-04-14,32746.0
United States,2020-01-22,
United States,2020-01-23,0.0
United States,2020-01-24,1.0
United States,2020-01-25,0.0
United States,2020-01-26,3.0
United States,2020-01-27,0.0
United States,2020-01-28,0.0
United States,2020-01-29,1.0
United States,2020-01-30,0.0
United States,2020-01-31,2.0
United States,2020-02-01,0.0
United States,2020-02-02,0.0
United States,2020-02-03,3.0
United States,2020-02-04,0.0
United States,2020-02-05,0.0
United States,2020-02-06,1.0
United States,2020-02-07,0.0
United States,2020-02-08,0.0
United States,2020-02-09,0.0
United States,2020-02-10,0.0
United States,2020-02-11,1.0
United States,2020-02-12,0.0
United States,2020-02-13,1.0
United States,2020-02-14,0.0
United States,2020-02-15,0.0
United States,2020-02-16,0.0
United States,2020-02-17,0.0
United States,2020-02-18,0.0
United States,2020-02-19,0.0
United States,2020-02-20,0.0
United States,2020-02-21,2.0
United States,2020-02-22,0.0
United States,2020-02-23,0.0
United States,2020-02-24,0.0
United States,2020-02-25,0.0
United States,2020-02-26,0.0
United States,2020-02-27,1.0
United States,2020-02-28,0.0
United States,2020-02-29,8.0
United States,2020-03-01,7.0
United States,2020-03-02,23.0
United States,2020-03-03,19.0
United States,2020-03-04,33.0
United States,2020-03-05,77.0
United States,2020-03-06,53.0
United States,2020-03-07,166.0
United States,2020-03-08,116.0
United States,2020-03-09,75.0
United States,2020-03-10,188.0
United States,2020-03-11,365.0
United States,2020-03-12,439.0
United States,2020-03-13,633.0
United States,2020-03-14,759.0
United States,2020-03-15,234.0
United States,2020-03-16,1467.0
United States,2020-03-17,1833.0
United States,2020-03-18,2657.0
United States,2020-03-19,4494.0
United States,2020-03-20,6367.0
United States,2020-03-21,5995.0
United States,2020-03-22,8919.0
United States,2020-03-23,11152.0
United States,2020-03-24,10618.0
United States,2020-03-25,12127.0
United States,2020-03-26,17821.0
United States,2020-03-27,18591.0
United States,2020-03-28,22164.0
United States,2020-03-29,16127.0
United States,2020-03-30,22154.0
United States,2020-03-31,26381.0
United States,2020-04-01,31175.0
United States,2020-04-02,32276.0
United States,2020-04-03,32401.0
United States,2020-04-04,31845.0
United States,2020-04-05,29240.0
United States,2020-04-06,31782.0
United States,2020-04-07,30036.0
United States,2020-04-08,31063.0
United States,2020-04-09,35610.0
United States,2020-04-10,34283.0
United States,2020-04-11,28924.0
United States,2020-04-12,26308.0
United States,2020-04-13,27143.0
United States,2020-04-14,28328.0
United States,2020-04-15,25897.0
United States,2020-04-16,29638.0
United States,2020-04-17,33107.0
United States,2020-04-18,27329.0
United States,2020-04-19,25422.0
United States,2020-04-20,30084.0
United States,2020-04-21,26075.0
United States,2020-04-22,29881.0
United States,2020-04-23,31965.0
United States,2020-04-24,31965.0
United States,2020-04-25,30914.0
United States,2020-04-26,25971.0
United States,2020-04-27,24649.0
United States,2020-04-28,24573.0
United States,2020-04-29,26852.0
United States,2020-04-30,29702.0
United States,2020-05-01,34892.0
United States,2020-05-02,26765.0
United States,2020-05-03,23733.0
United States,2020-05-04,23802.0
United States,2020-05-05,24019.0
United States,2020-05-06,24482.0
United States,2020-05-07,27739.0
United States,2020-05-08,27183.0
United States,2020-05-09,24454.0
United States,2020-05-10,18746.0
United States,2020-05-11,19077.0
United States,2020-05-12,23382.0
United States,2020-05-13,20015.0
United States,2020-05-14,25890.0
United States,2020-05-15,24851.0
United States,2020-05-16,24050.0
United States,2020-05-17,18729.0
United States,2020-05-18,22308.0
United States,2020-05-19,20502.0
United States,2020-05-20,22826.0
United States,2020-05-21,25152.0
United States,2020-05-22,23828.0
United States,2020-05-23,20189.0
United States,2020-05-24,20174.0
United States,2020-05-25,19094.0
United States,2020-05-26,18726.0
United States,2020-05-27,18763.0
United States,2020-05-28,21267.0
United States,2020-05-29,25082.0
United States,2020-05-30,23080.0
United States,2020-05-31,18919.0
United States,2020-06-01,17840.0
United States,2020-06-02,20090.0
United States,2020-06-03,19156.0
United States,2020-06-04,27934.0
United States,2020-06-05,26439.0
United States,2020-06-06,20269.0
United States,2020-06-07,17826.0
United States,2020-06-08,16899.0
United States,2020-06-09,20321.0
United States,2020-06-10,21718.0
United States,2020-06-11,22278.0
United States,2020-06-12,25558.0
United States,2020-06-13,24157.0
United States,2020-06-14,18901.0
United States,2020-06-15,20999.0
United States,2020-06-16,24549.0
United States,2020-06-17,27050.0
United States,2020-06-18,28227.0
United States,2020-06-19,31054.0
United States,2020-06-20,31826.0
United States,2020-06-21,25836.0
United States,2020-06-22,29801.0
United States,2020-06-23,38730.0
United States,2020-06-24,36251.0
United States,2020-06-25,39298.0
United States,2020-06-26,49046.0
United States,2020-06-27,40754.0
United States,2020-06-28,42925.0
United States,2020-06-29,41296.0
United States,2020-06-30,49824.0
United States,2020-07-01,49122.0
United States,2020-07-02,54944.0
United States,2020-07-03,51503.0
United States,2020-07-04,45945.0
United States,2020-07-05,53730.0
United States,2020-07-06,43166.0
United States,2020-07-07,57230.0
United States,2020-07-08,60306.0
United States,2020-07-09,59656.0
United States,2020-07-10,68858.0
United States,2020-07-11,60439.0
United States,2020-07-12,60132.0
United States,2020-07-13,59366.0
United States,2020-07-14,65662.0
United States,2020-07-15,66028.0
United States,2020-07-16,70815.0
United States,2020-07-17,66472.0
United States,2020-07-18,64322.0
United States,2020-07-19,58932.0
United States,2020-07-20,60663.0
United States,2020-07-21,68194.0
United States,2020-07-22,67546.0
United States,2020-07-23,67887.0
United States,2020-07-24,75147.0
United States,2020-07-25,64201.0
United States,2020-07-26,55840.0
United States,2020-07-27,59724.0
United States,2020-07-28,64830.0
United States,2020-07-29,64128.0
United States,2020-07-30,69244.0
United States,2020-07-31,64576.0
United States,2020-08-01,57580.0
United States,2020-08-02,47109.0
United States,2020-08-03,41686.0
United States,2020-08-04,61658.0
United States,2020-08-05,54349.0
United States,2020-08-06,60180.0
United States,2020-08-07,60587.0
United States,2020-08-08,63933.0
United States,2020-08-09,54267.0
United States,2020-08-10,51617.0
United States,2020-08-11,56956.0
United States,2020-08-12,55245.0
United States,2020-08-13,51657.0
United States,2020-08-14,70125.0
United States,2020-08-15,52396.0
United States,2020-08-16,34662.0
United States,2020-08-17,37849.0
United States,2020-08-18,44902.0
United States,2020-08-19,45884.0
United States,2020-08-20,45131.0
United States,2020-08-21,47591.0
United States,2020-08-22,45675.0
United States,2020-08-23,31911.0
United States,2020-08-24,33923.0
United States,2020-08-25,42674.0
United States,2020-08-26,42075.0
United States,2020-08-27,50518.0
United States,2020-08-28,46471.0
United States,2020-08-29,43101.0
United States,2020-08-30,34131.0
United States,2020-08-31,33363.0
United States,2020-09-01,41978.0
United States,2020-09-02,39961.0
United States,2020-09-03,45141.0
United States,2020-09-04,48336.0
United States,2020-09-05,43625.0
United States,2020-09-06,29119.0
United States,2020-09-07,24563.0
United States,2020-09-08,26747.0
United States,2020-09-09,33638.0
United States,2020-09-10,39448.0
United States,2020-09-11,44623.0
United States,2020-09-12,45584.0
United States,2020-09-13,40292.0
United States,2020-09-14,32565.0
United States,2020-09-15,37178.0
United States,2020-09-16,38292.0
United States,2020-09-17,45318.0
United States,2020-09-18,50186.0
United States,2020-09-19,45777.0
United States,2020-09-20,41610.0
United States,2020-09-21,32044.0
United States,2020-09-22,38272.0
United States,2020-09-23,41119.0
United States,2020-09-24,48881.0
United States,2020-09-25,47137.0
United States,2020-09-26,43548.0
United States,2020-09-27,33779.0
United States,2020-09-28,37740.0
United States,2020-09-29,42034.0
United States,2020-09-30,38633.0
United States,2020-10-01,46246.0
United States,2020-10-02,53445.0
United States,2020-10-03,49280.0
United States,2020-10-04,33131.0
United States,2020-10-05,37358.0
United States,2020-10-06,44546.0
United States,2020-10-07,49138.0
United States,2020-10-08,57891.0
United States,2020-10-09,55080.0
United States,2020-10-10,55368.0
United States,2020-10-11,46900.0
United States,2020-10-12,42082.0
United States,2020-10-13,50124.0
United States,2020-10-14,58442.0
United States,2020-10-15,63537.0
United States,2020-10-16,70175.0
United States,2020-10-17,54832.0
United States,2020-10-18,52173.0
United States,2020-10-19,67884.0
United States,2020-10-20,61740.0
United States,2020-10-21,60706.0
United States,2020-10-22,79621.0
United States,2020-10-23,81662.0
United States,2020-10-24,78376.0
United States,2020-10-25,60975.0
United States,2020-10-26,64564.0
United States,2020-10-27,77224.0
United States,2020-10-28,86476.0
United States,2020-10-29,91293.0
United States,2020-10-30,99849.0
United States,2020-10-31,87343.0
United States,2020-11-01,77830.0
United States,2020-11-02,81808.0
United States,2020-11-03,124767.0
United States,2020-11-04,100264.0
United States,2020-11-05,128081.0
United States,2020-11-06,127058.0
United States,2020-11-07,127065.0
United States,2020-11-08,119674.0
United States,2020-11-09,116956.0
United States,2020-11-10,136555.0
United States,2020-11-11,147683.0
United States,2020-11-12,158797.0
United States,2020-11-13,179518.0
United States,2020-11-14,164050.0
United States,2020-11-15,139717.0
United States,2020-11-16,153087.0
United States,2020-11-17,164646.0
United States,2020-11-18,171969.0
United States,2020-11-19,192303.0
United States,2020-11-20,201667.0
United States,2020-11-21,179821.0
United States,2020-11-22,146587.0
United States,2020-11-23,181511.0
United States,2020-11-24,173562.0
United States,2020-11-25,180214.0
United States,2020-11-26,117250.0
United States,2020-11-27,214637.0
United States,2020-11-28,168226.0
United States,2020-11-29,140344.0
United States,2020-11-30,154918.0
United States,2020-12-01,197116.0
United States,2020-12-02,196165.0
United States,2020-12-03,220231.0
United States,2020-12-04,235375.0
United States,2020-12-05,222009.0
United States,2020-12-06,179327.0
United States,2020-12-07,195461.0
United States,2020-12-08,227057.0
United States,2020-12-09,216015.0
United States,2020-12-10,236944.0
United States,2020-12-11,238910.0
United States,2020-12-12,224534.0
United States,2020-12-13,191597.0
United States,2020-12-14,209840.0
United States,2020-12-15,226316.0
United States,2020-12-16,234809.0
United States,2020-12-17,240252.0
United States,2020-12-18,247951.0
United States,2020-12-19,205851.0
United States,2020-12-20,187197.0
United States,2020-12-21,196860.0
United States,2020-12-22,205936.0
United States,2020-12-23,221440.0
United States,2020-12-24,212947.0
United States,2020-12-25,127172.0
United States,2020-12-26,217438.0
United States,2020-12-27,135956.0
United States,2020-12-28,173302.0
United States,2020-12-29,205978.0
United States,2020-12-30,218293.0
United States,2020-12-31,315084.0
United States,2021-01-01,178908.0
United States,2021-01-02,272281.0
United States,2021-01-03,203391.0
United States,2021-01-04,185516.0
United States,2021-01-05,232864.0
United States,2021-01-06,259760.0
United States,2021-01-07,286254.0
United States,2021-01-08,304077.0
United States,2021-01-09,264752.0
United States,2021-01-10,210849.0
United States,2021-01-11,203969.0
United States,2021-01-12,221814.0
United States,2021-01-13,229344.0
United States,2021-01-14,235581.0
United States,2021-01-15,244997.0
United States,2021-01-16,217683.0
United States,2021-01-17,176559.0
United States,2021-01-18,140826.0
United States,2021-01-19,156901.0
United States,2021-01-20,187397.0
United States,2021-01-21,192561.0
United States,2021-01-22,191775.0
United States,2021-01-23,178181.0
United States,2021-01-24,140143.0
United States,2021-01-25,129602.0
United States,2021-01-26,151010.0
United States,2021-01-27,155456.0
United States,2021-01-28,166765.0
United States,2021-01-29,163738.0
United States,2021-01-30,150937.0
United States,2021-01-31,112855.0
United States,2021-02-01,125321.0
United States,2021-02-02,117030.0
United States,2021-02-03,124370.0
United States,2021-02-04,125034.0
United States,2021-02-05,131110.0
United States,2021-02-06,116859.0
United States,2021-02-07,89428.0
United States,2021-02-08,82801.0
United States,2021-02-09,95379.0
United States,2021-02-10,95281.0
United States,2021-02-11,106775.0
United States,2021-02-12,100583.0
United States,2021-02-13,90760.0
United States,2021-02-14,68306.0
United States,2021-02-15,55450.0
United States,2021-02-16,59224.0
United States,2021-02-17,68846.0
United States,2021-02-18,72579.0
United States,2021-02-19,75152.0
United States,2021-02-20,73782.0
United States,2021-02-21,55264.0
United States,2021-02-22,55484.0
United States,2021-02-23,73861.0
United States,2021-02-24,75023.0
United States,2021-02-25,77277.0
United States,2021-02-26,75419.0
United States,2021-02-27,71286.0
United States,2021-02-28,51761.0
United States,2021-03-01,50444.0
United States,2021-03-02,58417.0
United States,2021-03-03,67053.0
United States,2021-03-04,68946.0
United States,2021-03-05,67880.0
United States,2021-03-06,61031.0
United States,2021-03-07,41609.0
United States,2021-03-08,44098.0
United States,2021-03-09,55505.0
United States,2021-03-10,57773.0
United States,2021-03-11,61791.0
United States,2021-03-12,62604.0
United States,2021-03-13,56820.0
United States,2021-03-14,39276.0
United States,2021-03-15,51034.0
United States,2021-03-16,54065.0
United States,2021-03-17,59274.0
United States,2021-03-18,62389.0
United States,2021-03-19,61634.0
United States,2021-03-20,58865.0
United States,2021-03-21,35378.0
United States,2021-03-22,47427.0
United States,2021-03-23,52859.0
United States,2021-03-24,87758.0
United States,2021-03-25,67629.0
United States,2021-03-26,76372.0
United States,2021-03-27,64055.0
United States,2021-03-28,46320.0
United States,2021-03-29,65872.0
United States,2021-03-30,61691.0
United States,2021-03-31,69532.0
United States,2021-04-01,76859.0
United States,2021-04-02,74025.0
United States,2021-04-03,64881.0
United States,2021-04-04,37923.0
United States,2021-04-05,67090.0
United States,2021-04-06,62827.0
United States,2021-04-07,75778.0
United States,2021-04-08,80065.0
United States,2021-04-09,84753.0
United States,2021-04-10,70535.0
United States,2021-04-11,47456.0
United States,2021-04-12,62184.0
United States,2021-04-13,80841.0
United States,2021-04-14,75605.0
United States,2021-04-15,73980.0
United States,2021-04-16,83473.0
United States,2021-04-17,55488.0
United States,2021-04-18,43830.0
United States,2021-04-19,58550.0
United States,2021-04-20,62440.0
United States,2021-04-21,64347.0
United States,2021-04-22,66718.0
United States,2021-04-23,62896.0
United States,2021-04-24,54972.0
United States,2021-04-25,34769.0
United States,2021-04-26,42286.0
United States,2021-04-27,52284.0
United States,2021-04-28,55187.0
United States,2021-04-29,58826.0
United States,2021-04-30,58102.0
United States,2021-05-01,48777.0
United States,2021-05-02,30555.0
United States,2021-05-03,44621.0
United States,2021-05-04,42896.0
United States,2021-05-05,46044.0
United States,2021-05-06,46180.0
United States,2021-05-07,48414.0
United States,2021-05-08,35657.0
United States,2021-05-09,22870.0
United States,2021-05-10,32377.0
United States,2021-05-11,35478.0
United States,2021-05-12,36151.0
United States,2021-05-13,38737.0
United States,2021-05-14,42217.0
United States,2021-05-15,30758.0
